fileName,fileDurationInSec,fileSamplerate,audioChannels,bytesPerSample,compression,numberOfFrames,numberOfSpeechFramesWebRTC,percentageOfSpeechFramesWebRTC,speechDurationInSecWebRTC,speechPercentageP56,speechDurationP56,LoudnessITU-R1770-4,ActiveSpeechLevelP56,BandwiseBandwidthEstimation,ShortAmplitudeReversalCounts,deviceAndMicrophone
B03_a3f0_Gm_R08_S02_tr.wav,14.416,48000,1,2,not compressed,480,388,0.808,11.64,0.822,11.852,-21.099,-20.473,WB,0,"Smartphone, built-in mic"
B03_3aff_Gf_R01_S02_tr.wav,17.605,48000,1,2,not compressed,586,513,0.875,15.39,0.915,16.111,-24.266,-26.203,FB,0,Laptop with a headset or external mic
B03_de91_Gf_R10_S04_tr.wav,17.132,48000,1,2,not compressed,571,457,0.8,13.71,0.85,14.566,-24.095,-26.165,FB,0,Laptop with a headset or external mic
B03_20d1_Gf_R01_S05_tr.wav,9.269,48000,1,2,not compressed,308,232,0.753,6.96,0.785,7.279,-23.701,-23.327,FB,0,Smartphone with a headset or external mic
B03_318e_Gm_R10_S04_tr.wav,12.171,48000,1,2,not compressed,405,353,0.872,10.59,0.892,10.852,-25.218,-24.644,FB,0,Laptop with a headset or external mic
B03_d033_Gf_R07_S01_tr.wav,16.93,48000,1,2,not compressed,564,491,0.871,14.73,0.905,15.316,-24.257,-25.456,FB,0,Laptop with a headset or external mic
B04_bf93_Gm_R09_S03_tr.wav,18.01,48000,1,2,not compressed,600,489,0.815,14.67,0.802,14.444,-22.448,-22.136,SWB,0,"Smartphone, built-in mic"
B03_a0ad_Gf_R06_S05_tr.wav,11.074,48000,1,2,not compressed,369,303,0.821,9.09,0.879,9.738,-21.218,-23.136,FB,0,Laptop with a headset or external mic
B04_d30d_Gm_R08_S02_tr.wav,15.462,48000,1,2,not compressed,515,445,0.864,13.35,0.884,13.663,-22.638,-22.122,WB,0,"Smartphone, built-in mic"
B03_60c1_Gm_R07_S03_tr.wav,20.068,48000,1,2,not compressed,668,493,0.738,14.79,0.782,15.69,-25.76,-25.5,FB,0,Laptop with a headset or external mic
B03_5f37_Gm_R04_S03_tr.wav,20.71,48000,1,2,not compressed,690,519,0.752,15.57,0.823,17.036,-23.943,-23.31,FB,0,Laptop with a headset or external mic
B03_d4d9_Gm_R08_S02_tr.wav,11.884,48000,1,2,not compressed,396,322,0.813,9.66,0.824,9.789,-21.721,-21.176,SWB,0,"Laptop, built-in mic"
B03_1900_Gf_R11_S05_tr.wav,9.269,48000,1,2,not compressed,308,241,0.782,7.23,0.811,7.515,-24.108,-24.214,FB,0,"Laptop, built-in mic"
B03_9465_Gm_R01_S03_tr.wav,17.014,48000,2,2,not compressed,567,460,0.811,13.8,0.803,13.663,-17.517,-20.469,SWB,0,"Laptop, built-in mic"
B03_3baf_Gf_R07_S04_tr.wav,23.68,48000,1,2,not compressed,789,581,0.736,17.43,0.816,19.319,-24.238,-23.625,NB,0,"Laptop, built-in mic"
B00_cc7f_Gm_R03_S04_tr.wav,16.089,48000,2,2,not compressed,536,448,0.836,13.44,0.861,13.845,-18.983,-21.446,SWB,0,"Smartphone, built-in mic"
B00_36a4_Gm_R08_S02_tr.wav,14.888,48000,2,2,not compressed,496,442,0.891,13.26,0.894,13.312,-18.204,-21.007,SWB,0,"Smartphone, built-in mic"
B03_fb37_Gm_R02_S03_tr.wav,19.09,48000,2,2,not compressed,636,554,0.871,16.62,0.827,15.78,-16.014,-18.595,FB,0,"Laptop, built-in mic"
B03_f5cb_Gf_R01_S03_tr.wav,14.129,48000,1,2,not compressed,470,389,0.828,11.67,0.847,11.964,-25.983,-25.291,FB,0,Laptop with a headset or external mic
B04_b39c_Gm_R08_S02_tr.wav,16.197,48000,1,2,not compressed,539,397,0.737,11.91,0.777,12.584,-25.894,-26.022,SWB,0,Smartphone with a headset or external mic
B03_1518_Gm_R07_S01_tr.wav,15.297,48000,1,2,not compressed,509,380,0.747,11.4,0.763,11.664,-23.572,-23.511,FB,0,"Smartphone, built-in mic"
B03_3dd3_Gm_R07_S01_tr.wav,15.782,48000,1,2,not compressed,526,430,0.817,12.9,0.824,13.0,-21.687,-21.752,FB,0,"Laptop, built-in mic"
B03_bd65_Gm_R07_S05_tr.wav,8.864,48000,1,2,not compressed,295,210,0.712,6.3,0.796,7.057,-22.602,-22.615,FB,0,Laptop with a headset or external mic
B03_7bf8_Gm_R07_S01_tr.wav,19.478,48000,1,2,not compressed,649,514,0.792,15.42,0.763,14.87,-23.607,-23.626,WB,0,Laptop with a headset or external mic
B03_0707_Gm_R01_S04_tr.wav,13.184,48000,1,2,not compressed,439,374,0.852,11.22,0.822,10.832,-21.647,-21.17,FB,0,Laptop with a headset or external mic
B03_917c_Gf_R02_S04_tr.wav,14.937,48000,2,2,not compressed,497,53,0.107,1.59,0.845,12.627,-49.735,-53.632,empty,0,Laptop with a headset or external mic
B04_31db_Gf_R05_S01_tr.wav,14.567,48000,1,2,not compressed,485,408,0.841,12.24,0.875,12.742,-27.98,-27.839,SWB,0,"Smartphone, built-in mic"
B03_bf05_Gm_R11_S05_tr.wav,10.522,48000,1,2,not compressed,350,238,0.68,7.14,0.654,6.884,-22.293,-22.203,WB,0,Laptop with a headset or external mic
B03_e1af_Gm_R02_S02_tr.wav,14.165,48000,1,2,not compressed,472,406,0.86,12.18,0.863,12.221,-19.849,-20.088,FB,0,"Laptop, built-in mic"
B03_02be_Gm_R01_S01_tr.wav,14.685,48000,1,2,not compressed,489,397,0.812,11.91,0.801,11.758,-19.527,-21.145,FB,0,"Laptop, built-in mic"
B04_7fc8_Gf_R10_S04_tr.wav,16.406,48000,1,2,not compressed,546,439,0.804,13.17,0.839,13.761,-24.45,-24.477,FB,0,"Laptop, built-in mic"
B03_875d_Gf_R01_S04_tr.wav,16.187,48000,2,2,not compressed,539,429,0.796,12.87,0.832,13.469,-20.866,-24.395,WB,0,"Laptop, built-in mic"
B00_4890_Gm_R04_S03_tr.wav,15.141,48000,2,2,not compressed,504,422,0.837,12.66,0.842,12.743,-17.733,-20.273,SWB,0,"Smartphone, built-in mic"
B03_b85b_Gf_R01_S04_tr.wav,22.313,48000,1,2,not compressed,743,608,0.818,18.24,0.845,18.863,-14.45,-13.848,WB,0,"Smartphone, built-in mic"
B03_3e62_Gf_R01_S04_tr.wav,18.685,48000,1,2,not compressed,622,509,0.818,15.27,0.867,16.201,-21.392,-21.614,SWB,0,Laptop with a headset or external mic
B04_5a14_Gf_R11_S05_tr.wav,10.788,48000,1,2,not compressed,359,281,0.783,8.43,0.813,8.765,-20.456,-19.687,WB,0,"Smartphone, built-in mic"
B00_a579_Gm_R01_S01_SARrestored_tr.wav,14.213,48000,1,4,not compressed,473,407,0.86,12.21,0.855,12.151,-18.627,-18.051,WB,0,"Smartphone, built-in mic"
B03_bc4e_Gf_R04_S04_tr.wav,13.15,48000,2,2,not compressed,438,287,0.655,8.61,0.794,10.436,-33.1,-36.245,WB,0,"Laptop, built-in mic"
B03_2bf0_Gf_R03_S01_tr.wav,17.36,48000,1,2,not compressed,578,510,0.882,15.3,0.896,15.55,-22.98,-24.017,FB,0,"Laptop, built-in mic"
B03_7cc8_Gm_R05_S01_tr.wav,17.166,48000,2,2,not compressed,572,431,0.753,12.93,0.813,13.964,-23.045,-25.562,FB,0,Laptop with a headset or external mic
B03_2a4d_Gf_R01_S04_tr.wav,16.339,48000,1,2,not compressed,544,419,0.77,12.57,0.809,13.211,-22.928,-22.681,FB,0,"Laptop, built-in mic"
B04_d76a_Gf_R08_S02_tr.wav,12.712,48000,1,2,not compressed,423,388,0.917,11.64,0.85,10.805,-17.654,-17.4,WB,0,"Smartphone, built-in mic"
B00_a6eb_Gm_R05_S01_SARrestored_tr.wav,14.146,48000,1,4,not compressed,471,386,0.82,11.58,0.829,11.729,-16.944,-16.534,WB,0,"Smartphone, built-in mic"
B04_9bea_Gf_R11_S05_tr.wav,8.054,48000,1,2,not compressed,268,222,0.828,6.66,0.789,6.358,-15.987,-15.547,SWB,0,"Smartphone, built-in mic"
B03_8af2_Gm_R02_S02_tr.wav,20.751,48000,1,2,not compressed,691,212,0.307,6.36,0.875,18.147,-44.32,-45.123,FB,1,Laptop with a headset or external mic
B03_efbe_Gf_R01_S02_tr.wav,13.335,48000,1,2,not compressed,444,411,0.926,12.33,0.854,11.387,-16.802,-16.962,WB,0,Laptop with a headset or external mic
B04_5da4_Gm_R08_S02_tr.wav,10.335,48000,1,2,not compressed,344,290,0.843,8.7,0.888,9.18,-21.224,-20.519,WB,0,Laptop with a headset or external mic
B04_9075_Gm_R10_S04_tr.wav,14.028,48000,1,2,not compressed,467,399,0.854,11.97,0.857,12.024,-23.266,-22.903,SWB,0,"Smartphone, built-in mic"
B03_ee68_Gm_R06_S02_tr.wav,13.2,48000,2,2,not compressed,439,370,0.843,11.1,0.81,10.694,-22.279,-25.108,WB,0,"Laptop, built-in mic"
B03_37cb_Gf_R08_S02_tr.wav,15.715,48000,1,2,not compressed,523,454,0.868,13.62,0.874,13.736,-22.323,-22.617,FB,0,"Laptop, built-in mic"
B04_ddd4_Gf_R03_S03_tr.wav,13.183,48000,1,2,not compressed,439,360,0.82,10.8,0.898,11.841,-25.843,-25.594,SWB,0,"Smartphone, built-in mic"
B03_e9eb_Gm_R02_S05_tr.wav,7.598,48000,1,2,not compressed,253,227,0.897,6.81,0.889,6.751,-26.806,-26.984,SWB,0,Laptop with a headset or external mic
B04_b03f_Gf_R01_S04_tr.wav,16.407,48000,1,2,not compressed,546,473,0.866,14.19,0.893,14.653,-25.659,-25.886,FB,0,"Laptop, built-in mic"
B00_a5b0_Gf_R11_S05_tr.wav,8.56,48000,2,2,not compressed,285,216,0.758,6.48,0.752,6.439,-18.529,-21.175,SWB,0,"Smartphone, built-in mic"
B03_983e_Gf_R05_S01_tr.wav,14.18,48000,1,2,not compressed,472,389,0.824,11.67,0.85,12.05,-22.692,-22.702,SWB,0,"Laptop, built-in mic"
B03_413d_Gm_R06_S05_tr.wav,7.142,48000,1,2,not compressed,238,180,0.756,5.4,0.803,5.738,-19.774,-19.0,SWB,0,"Laptop, built-in mic"
B03_6977_Gm_R01_S04_tr.wav,12.61,48000,1,2,not compressed,420,368,0.876,11.04,0.883,11.132,-27.065,-27.053,SWB,0,Laptop with a headset or external mic
B03_424f_Gm_R06_S02_tr.wav,11.972,48000,1,2,not compressed,399,327,0.82,9.81,0.838,10.033,-21.638,-21.137,SWB,0,"Laptop, built-in mic"
B03_62b7_Gf_R08_S02_tr.wav,16.846,44100,1,2,not compressed,561,486,0.866,14.58,0.884,14.886,-22.732,-22.405,SWB,0,"Laptop, built-in mic"
B03_adaf_Gf_R03_S04_tr.wav,13.42,48000,1,2,not compressed,447,380,0.85,11.4,0.855,11.469,-23.189,-22.685,FB,0,"Laptop, built-in mic"
B03_11be_Gf_R01_S01_tr.wav,15.31,48000,1,2,not compressed,510,452,0.886,13.56,0.89,13.623,-22.976,-23.45,FB,0,"Smartphone, built-in mic"
B04_698c_Gm_R11_S05_tr.wav,12.087,48000,1,2,not compressed,402,328,0.816,9.84,0.802,9.692,-21.741,-20.998,WB,0,"Smartphone, built-in mic"
B04_02cf_Gm_R05_S01_tr.wav,15.344,48000,1,2,not compressed,511,415,0.812,12.45,0.856,13.141,-27.793,-27.42,FB,0,"Smartphone, built-in mic"
B03_440c_Gm_R04_S05_tr.wav,7.109,48000,1,2,not compressed,236,201,0.852,6.03,0.882,6.272,-23.463,-22.639,FB,0,Laptop with a headset or external mic
B03_122b_Gf_R07_S01_tr.wav,14.315,48000,1,2,not compressed,477,434,0.91,13.02,0.947,13.563,-22.006,-24.081,FB,2,"Smartphone, built-in mic"
B04_b34c_Gd_R09_S03_tr.wav,15.817,48000,1,2,not compressed,527,408,0.774,12.24,0.849,13.433,-27.171,-26.77,SWB,0,"Smartphone, built-in mic"
B03_831d_Gm_R01_S03_tr.wav,13.876,48000,1,2,not compressed,462,338,0.732,10.14,0.592,8.217,-18.728,-18.57,WB,0,"Smartphone, built-in mic"
B03_80de_Gf_R05_S01_tr.wav,14.753,48000,1,2,not compressed,491,439,0.894,13.17,0.907,13.375,-22.038,-22.443,FB,0,Laptop with a headset or external mic
B04_aada_Gf_R05_S01_tr.wav,17.926,48000,1,2,not compressed,597,465,0.779,13.95,0.797,14.293,-23.862,-23.457,SWB,0,"Smartphone, built-in mic"
B04_f391_Gm_R10_S04_tr.wav,16.09,48000,1,2,not compressed,536,428,0.799,12.84,0.826,13.292,-21.035,-21.905,SWB,0,"Smartphone, built-in mic"
B03_6257_Gf_R03_S05_tr.wav,11.378,48000,1,2,not compressed,379,297,0.784,8.91,0.76,8.648,-20.199,-20.171,FB,0,"Laptop, built-in mic"
B03_8a7e_Gm_R03_S04_tr.wav,17.943,48000,1,2,not compressed,598,435,0.727,13.05,0.798,14.327,-25.689,-24.561,FB,0,"Laptop, built-in mic"
B03_def9_Gm_R01_S03_tr.wav,19.892,48000,1,2,not compressed,663,492,0.742,14.76,0.756,15.045,-22.952,-22.7,SWB,0,Laptop with a headset or external mic
B04_03da_Gf_R09_S03_tr.wav,15.077,48000,1,2,not compressed,502,418,0.833,12.54,0.885,13.336,-25.438,-24.687,SWB,0,"Smartphone, built-in mic"
B03_a6d8_Gm_R02_S04_tr.wav,11.108,48000,1,2,not compressed,370,302,0.816,9.06,0.856,9.505,-28.582,-28.641,FB,0,"Smartphone, built-in mic"
B04_6790_Gm_R10_S04_tr.wav,15.906,48000,1,2,not compressed,530,414,0.781,12.42,0.822,13.071,-26.664,-26.281,WB,0,"Smartphone, built-in mic"
B00_5d74_Gm_R10_S04_tr.wav,15.566,48000,2,2,not compressed,518,383,0.739,11.49,0.813,12.652,-30.555,-33.178,WB,0,"Smartphone, built-in mic"
B03_71b9_Gm_R02_S05_tr.wav,10.534,48000,2,2,not compressed,351,267,0.761,8.01,0.755,7.956,-18.012,-21.038,FB,0,"Laptop, built-in mic"
