,Participant_ID,Gender,Condition,Device,Sentence,File_Name,Remarks,ASL,Percentage of Speech,Duration,Loudness,Bandwidth,SNR
415,P09,F,In the lab open windows,AirPods,S01,P09_F_C3_AirPods_S01.wav,connected to laptop,-28.00005681763386,0.8401185086097341,15.74312925170068,-28.792212618094418,NB,39.84775030744014
416,P09,F,In the lab open windows,AirPods,S02,P09_F_C3_AirPods_S02.wav,connected to laptop,-27.46536779127364,0.8157999112530316,15.232290249433106,-28.243727865737352,NB,38.99570582402771
417,P09,F,In the lab open windows,AirPods,S03,P09_F_C3_AirPods_S03.wav,connected to laptop,-26.59068756306095,0.8381007306541454,16.834467120181404,-27.26951193370891,NB,39.83344891463767
418,P09,F,In the lab open windows,AirPods,S04,P09_F_C3_AirPods_S04.wav,connected to laptop,-26.70570221506729,0.8117619386889492,17.020226757369613,-27.55093333766269,NB,37.45840518990976
419,P09,F,In the lab open windows,AirPods,S05,P09_F_C3_AirPods_S05.wav,connected to laptop,-25.266589119111448,0.6367330296308241,10.983038548752834,-26.15009747612955,NB,41.62093359415175
420,P09,F,In the lab open door,Smartphone (iPhone 11 Pro),S01,P09_F_C4_Smartphone_S01.wav,,-17.559964290969287,0.8532367344363464,15.253333333333334,-17.003110110067382,FB,38.52142307996614
421,P09,F,In the lab open door,Smartphone (iPhone 11 Pro),S02,P09_F_C4_Smartphone_S02.wav,,-16.869653528180415,0.8109373736570002,14.954671201814058,-16.40686343917536,FB,40.53217781188568
422,P09,F,In the lab open door,Smartphone (iPhone 11 Pro),S03,P09_F_C4_Smartphone_S03.wav,,-16.490355676580275,0.802775313529477,17.685328798185942,-16.171155975613143,FB,40.371913524411845
423,P09,F,In the lab open door,Smartphone (iPhone 11 Pro),S04,P09_F_C4_Smartphone_S04.wav,,-16.497185844186873,0.8222803782901529,15.743990929705216,-16.06615929976411,FB,39.60630338388373
424,P09,F,In the lab open door,Smartphone (iPhone 11 Pro),S05,P09_F_C4_Smartphone_S05.wav,,-16.09535880555502,0.7745437081213775,9.002675736961452,-15.867803168515614,FB,42.409283057326704
425,P09,F,In the lab office,Laptop (Lenovo ThinkPad X1 Carbon),S01,P09_F_C5_Laptop_S01.wav,,-17.618517610688336,0.8085591500194248,16.661337868480725,-14.974011588201185,WB,35.595654939125055
426,P09,F,In the lab office,Laptop (Lenovo ThinkPad X1 Carbon),S02,P09_F_C5_Laptop_S02.wav,,-17.348255859676474,0.6855338285016819,15.466666666666669,-14.900525777060544,WB,38.33883240113372
427,P09,F,In the lab office,Laptop (Lenovo ThinkPad X1 Carbon),S03,P09_F_C5_Laptop_S03.wav,,-17.96905877773766,0.703451523310397,17.6,-15.189028953241651,WB,37.04409054123951
428,P09,F,In the lab office,Laptop (Lenovo ThinkPad X1 Carbon),S04,P09_F_C5_Laptop_S04.wav,,-17.663849387815127,0.6077011295061303,16.96,-15.025070912004589,WB,39.14562710825932
429,P09,F,In the lab office,Laptop (Lenovo ThinkPad X1 Carbon),S05,P09_F_C5_Laptop_S05.wav,,-17.06411750512051,0.6328969447645757,9.770657596371882,-14.183984766796463,WB,41.07091802356167
430,P09,F,In front of MAR,Smartphone (iPhone 11 Pro),S01,P09_F_C6_Smartphone_S01.wav,,-18.23027471138637,0.9623737542849934,15.103990929705216,-17.4768401908081,FB,36.16974677944601
431,P09,F,In front of MAR,Smartphone (iPhone 11 Pro),S02,P09_F_C6_Smartphone_S02.wav,,-17.187250357406963,0.952851342845242,14.336009070294784,-16.6987264773102,FB,37.76767552992346
432,P09,F,In front of MAR,Smartphone (iPhone 11 Pro),S03,P09_F_C6_Smartphone_S03.wav,,-17.09199417748036,0.9441891390693528,16.383990929705217,-16.234378452779975,FB,36.11189365713137
433,P09,F,In front of MAR,Smartphone (iPhone 11 Pro),S04,P09_F_C6_Smartphone_S04.wav,,-17.063492273445746,0.9518131884105064,16.021337868480725,-16.462449738113396,FB,35.403702448786646
434,P09,F,In front of MAR,Smartphone (iPhone 11 Pro),S05,P09_F_C6_Smartphone_S05.wav,,-17.40683066608106,0.9525120178144352,8.661337868480725,-16.73092486882816,FB,39.86385159948697
435,P09,F,Campus,Headset (Sennheiser PXC 550),S01,P09_F_C7_Headset_S01.wav,,-33.294726806754895,0.8354919286867845,15.616009070294783,-32.86432207434603,FB,45.1798222365386
436,P09,F,Campus,Headset (Sennheiser PXC 550),S02,P09_F_C7_Headset_S02.wav,,-32.49255053621588,0.805377622869828,15.04,-31.902957163709875,FB,41.74853678167998
437,P09,F,Campus,Headset (Sennheiser PXC 550),S03,P09_F_C7_Headset_S03.wav,,-31.65739796235021,0.8339222865911919,15.743990929705216,-31.12592482272761,FB,40.11825164327412
438,P09,F,Campus,Headset (Sennheiser PXC 550),S04,P09_F_C7_Headset_S04.wav,,-32.83977406282564,0.8171681628020717,15.36,-32.477832595574846,FB,40.63669167199343
439,P09,F,Campus,Headset (Sennheiser PXC 550),S05,P09_F_C7_Headset_S05.wav,,-31.9519512404986,0.8330620438962214,8.511995464852607,-30.70267942096769,FB,45.31106574852437
440,P09,F,U-Bhf,Smartphone (iPhone 11 Pro),S01,P09_F_C8_Smartphone_S01.wav,,-17.106886330619474,0.9531057733272268,14.698662131519274,-16.29501494130572,FB,37.27903606235208
441,P09,F,U-Bhf,Smartphone (iPhone 11 Pro),S02,P09_F_C8_Smartphone_S02.wav,,-17.479606911517198,0.9345805599867844,14.933333333333334,-16.89689020407259,FB,37.44957578817949
442,P09,F,U-Bhf,Smartphone (iPhone 11 Pro),S03,P09_F_C8_Smartphone_S03.wav,,-16.975344693844686,0.9289566433607817,15.808004535147392,-16.153269672737256,FB,37.22503652893864
443,P09,F,U-Bhf,Smartphone (iPhone 11 Pro),S04,P09_F_C8_Smartphone_S04.wav,,-17.112999178082056,0.951336297178346,15.381337868480726,-16.420969198042993,FB,35.875971297510134
444,P09,F,U-Bhf,Smartphone (iPhone 11 Pro),S05,P09_F_C8_Smartphone_S05.wav,,-16.765339692930677,0.8830068170334967,8.469342403628119,-16.32175830413884,FB,44.86069716176124
445,P09,F,Mensa,AirPods,S01,P09_F_C9_AirPods_S01.wav,,-30.53181701084567,0.79860703629265,15.786666666666669,-31.22943570101932,SWB,42.25568508538741
446,P09,F,Mensa,AirPods,S02,P09_F_C9_AirPods_S02.wav,,-28.85055051892513,0.7660108064511342,15.957324263038547,-29.567941622945124,SWB,43.89555067636963
447,P09,F,Mensa,AirPods,S03,P09_F_C9_AirPods_S03.wav,,-28.887673711375182,0.7828561720851138,18.090657596371884,-29.578918183474517,SWB,40.29431050676945
448,P09,F,Mensa,AirPods,S04,P09_F_C9_AirPods_S04.wav,,-27.537793118367585,0.8088603872239764,16.383990929705217,-28.16899257495273,SWB,40.005017938808905
449,P09,F,Mensa,AirPods,S05,P09_F_C9_AirPods_S05.wav,,-26.8769121989364,0.7184188836105861,9.386666666666668,-27.514410281962867,SWB,48.92163045535937
450,P10,F,In the lab doors/windows closed,AirPods,S01,P10_F_C1_AirPods_S01.wav,connected to laptop,-35.42981436696026,0.7840434477142441,16.137868480725622,-36.175570180544725,FB,42.9235940028941
451,P10,F,In the lab doors/windows closed,AirPods,S02,P10_F_C1_AirPods_S02.wav,connected to laptop,-33.64811156419917,0.7580993709162773,15.09297052154195,-34.3780576169745,FB,44.83503583904859
452,P10,F,In the lab doors/windows closed,AirPods,S03,P10_F_C1_AirPods_S03.wav,connected to laptop,-34.450824682675304,0.7734995536078861,16.137868480725622,-35.1791980032974,FB,45.67498115723283
453,P10,F,In the lab doors/windows closed,AirPods,S04,P10_F_C1_AirPods_S04.wav,connected to laptop,-34.037278202315804,0.7503738472943534,15.998548752834466,-34.62640782950283,FB,44.135984749117085
454,P10,F,In the lab doors/windows closed,AirPods,S05,P10_F_C1_AirPods_S05.wav,connected to laptop,-33.39633452847546,0.6858795388208899,9.752380952380951,-34.24857278628909,FB,45.032876757764974
455,P10,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S01,P10_F_C2_Smartphone_S01.wav,,-23.34936024967365,0.9539764643310656,13.76,-22.164471971361376,FB,63.09389760138441
456,P10,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S02,P10_F_C2_Smartphone_S02.wav,,-22.190762399481365,0.9312975640560416,14.954671201814058,-21.31895686602389,FB,50.67730261266736
457,P10,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S03,P10_F_C2_Smartphone_S03.wav,,-22.067037043294743,0.9495359454045336,13.568004535147391,-20.946626765832654,FB,48.92967987048887
458,P10,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S04,P10_F_C2_Smartphone_S04.wav,,-22.39689346786422,0.9726976123375184,14.143990929705216,-21.5287496359796,FB,41.79804047266397
459,P10,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S05,P10_F_C2_Smartphone_S05.wav,,-23.03586103638655,0.9295333132482104,8.746666666666666,-22.468665358986826,FB,99.0
460,P10,F,In the lab open windows,Headset (Sennheiser PXC 550),S01,P10_F_C3_Headset_S01.wav,connected to laptop,-43.06231870313874,0.700392601112968,14.21061224489796,-42.0838442206267,FB,48.48043699470279
461,P10,F,In the lab open windows,Headset (Sennheiser PXC 550),S02,P10_F_C3_Headset_S02.wav,connected to laptop,-46.3533655574163,0.8245103900362024,13.188934240362812,-44.72367680667313,FB,99.0
462,P10,F,In the lab open windows,Headset (Sennheiser PXC 550),S03,P10_F_C3_Headset_S03.wav,connected to laptop,-45.91407324281348,0.7282318376153081,14.698231292517006,-44.90771263577972,FB,99.0
463,P10,F,In the lab open windows,Headset (Sennheiser PXC 550),S04,P10_F_C3_Headset_S04.wav,connected to laptop,-40.552604018903054,0.5747781773610257,14.37315192743764,-42.002234805264415,FB,52.66165166710535
464,P10,F,In the lab open windows,Headset (Sennheiser PXC 550),S05,P10_F_C3_Headset_S05.wav,connected to laptop,-45.44117899633818,0.7014075857027519,8.730702947845804,-44.721886627657646,FB,99.0
465,P10,F,In the lab open door,Smartphone (iPhone 11 Pro),S01,P10_F_C4_Smartphone_S01.wav,,-27.264226656708644,0.8792628371903668,13.376009070294783,-27.492769751669066,FB,42.84517482459204
466,P10,F,In the lab open door,Smartphone (iPhone 11 Pro),S02,P10_F_C4_Smartphone_S02.wav,,-26.06777721746122,0.9023893955699012,12.202675736961451,-26.462745750413845,FB,40.515592072727785
467,P10,F,In the lab open door,Smartphone (iPhone 11 Pro),S03,P10_F_C4_Smartphone_S03.wav,,-27.151557422580492,0.9106930236640473,13.418662131519277,-27.51612757472181,SWB,38.492275132293386
468,P10,F,In the lab open door,Smartphone (iPhone 11 Pro),S04,P10_F_C4_Smartphone_S04.wav,,-26.64391716563288,0.8528311771785934,13.930657596371882,-27.09583971529828,FB,38.7116486588791
469,P10,F,In the lab open door,Smartphone (iPhone 11 Pro),S05,P10_F_C4_Smartphone_S05.wav,,-26.045521490028,0.925303334538418,7.1466666666666665,-26.56647952237306,FB,43.69505636147038
470,P10,F,In the lab office,Smartphone (iPhone 11 Pro),S01,P10_F_C5_Smartphone_S01.wav,,-19.261578788906565,0.9826275466078856,13.568004535147391,-19.66677447086538,FB,38.02685842854316
471,P10,F,In the lab office,Smartphone (iPhone 11 Pro),S02,P10_F_C5_Smartphone_S02.wav,,-19.25040425624833,0.986224520247466,12.821337868480724,-19.876282515663515,SWB,36.8602416977542
472,P10,F,In the lab office,Smartphone (iPhone 11 Pro),S03,P10_F_C5_Smartphone_S03.wav,,-23.792504435452354,0.987999447434241,14.016009070294784,-24.2825117954726,FB,99.0
473,P10,F,In the lab office,Smartphone (iPhone 11 Pro),S04,P10_F_C5_Smartphone_S04.wav,,-22.00797543662106,0.9880028363805808,13.631995464852608,-22.114402878357755,FB,99.0
474,P10,F,In the lab office,Smartphone (iPhone 11 Pro),S05,P10_F_C5_Smartphone_S05.wav,,-19.022630668488816,0.9762493832706264,7.445328798185941,-19.64035377545594,SWB,99.0
475,P10,F,In front of MAR,Headset (Sennheiser PXC 550),S01,P10_F_C6_Headset_S01.wav,,-36.216131989985314,0.8952391093415965,12.863990929705215,-35.547524116063016,FB,99.0
476,P10,F,In front of MAR,Headset (Sennheiser PXC 550),S02,P10_F_C6_Headset_S02.wav,,-34.786590093494745,0.8934913531824362,12.543990929705217,-33.73662123050325,FB,43.16510975694081
477,P10,F,In front of MAR,Headset (Sennheiser PXC 550),S03,P10_F_C6_Headset_S03.wav,,-35.216669666575214,0.9106602672844684,13.248004535147391,-34.64813627575455,FB,42.681445978690746
478,P10,F,In front of MAR,Headset (Sennheiser PXC 550),S04,P10_F_C6_Headset_S04.wav,,-36.49468851668383,0.8986180012221634,13.696009070294783,-35.787331751295106,FB,41.37141107314325
479,P10,F,In front of MAR,Headset (Sennheiser PXC 550),S05,P10_F_C6_Headset_S05.wav,,-35.40025057215603,0.8662843440802153,7.36,-34.61391935085122,FB,99.0
480,P10,F,Campus,Smartphone (iPhone 11 Pro),S01,P10_F_C7_Smartphone_S01.wav,,-22.039108233502752,0.9446490777898042,12.778662131519274,-21.303917316826823,FB,58.349015220500185
481,P10,F,Campus,Smartphone (iPhone 11 Pro),S02,P10_F_C7_Smartphone_S02.wav,,-22.23803336739625,0.9661560830108508,11.75467120181406,-21.2834327612283,FB,41.48787113102502
482,P10,F,Campus,Smartphone (iPhone 11 Pro),S03,P10_F_C7_Smartphone_S03.wav,,-21.997701232428607,0.8933599962329543,13.48267573696145,-21.4457614821298,FB,45.92001331488554
483,P10,F,Campus,Smartphone (iPhone 11 Pro),S04,P10_F_C7_Smartphone_S04.wav,,-21.88753549622904,0.9155650461962964,13.52532879818594,-21.345940368591883,FB,44.673842670429465
484,P10,F,Campus,Smartphone (iPhone 11 Pro),S05,P10_F_C7_Smartphone_S05.wav,,-21.31720982852961,0.8889994426365757,7.1466666666666665,-21.078151583701157,FB,50.73782794965177
485,P10,F,U-Bhf,AirPods,S01,P10_F_C8_AirPods_S01.wav,,-26.33343120077521,0.8642831814223876,12.62934240362812,-26.696310645116743,SWB,38.09269084425848
486,P10,F,U-Bhf,AirPods,S02,P10_F_C8_AirPods_S02.wav,,-25.04260690448568,0.864341910603878,12.970657596371884,-25.1292947742158,SWB,38.4833878914196
487,P10,F,U-Bhf,AirPods,S03,P10_F_C8_AirPods_S03.wav,,-24.281972317374976,0.9237260429300124,14.421337868480723,-24.029003228667907,SWB,36.37063034191868
488,P10,F,U-Bhf,AirPods,S04,P10_F_C8_AirPods_S04.wav,,-24.28568858190733,0.8906214739091488,14.63467120181406,-24.073397462711693,SWB,37.74482419984819
489,P10,F,U-Bhf,AirPods,S05,P10_F_C8_AirPods_S05.wav,,-22.820913998323217,0.8962935300852316,8.362675736961451,-21.9904114669425,SWB,40.63188637247493
490,P10,F,Mensa,Headset (Sennheiser PXC 550),S01,P10_F_C9_Headset_S01.wav,,-39.394921091832046,0.791090041228407,14.848004535147393,-38.713383618168606,FB,99.0
491,P10,F,Mensa,Headset (Sennheiser PXC 550),S02,P10_F_C9_Headset_S02.wav,,-38.06904964803056,0.8179694877368732,12.671995464852609,-37.13333089521246,FB,99.0
492,P10,F,Mensa,Headset (Sennheiser PXC 550),S03,P10_F_C9_Headset_S03.wav,,-38.34285654365594,0.8141522720072634,14.911995464852607,-37.83980144341288,FB,99.0
493,P10,F,Mensa,Headset (Sennheiser PXC 550),S04,P10_F_C9_Headset_S04.wav,,-39.45246676211178,0.8413582484159028,14.143990929705216,-38.684453776531285,FB,99.0
494,P10,F,Mensa,Headset (Sennheiser PXC 550),S05,P10_F_C9_Headset_S05.wav,,-36.49184793835087,0.7814623815116706,8.32,-35.99414002457775,FB,99.0
495,P11,M,In the lab doors/windows closed,AirPods,S01,P11_M_C1_AirPods_S01.wav,connected to smartphone,-23.837819084556724,0.7479188572001937,14.535691609977324,-24.61743592481999,NB,39.71214949838811
496,P11,M,In the lab doors/windows closed,AirPods,S02,P11_M_C1_AirPods_S02.wav,connected to smartphone,-23.14290053553765,0.7243847418504026,13.885532879818594,-23.90871677407874,NB,39.58251389531972
497,P11,M,In the lab doors/windows closed,AirPods,S03,P11_M_C1_AirPods_S03.wav,connected to smartphone,-22.746366211205764,0.7405606598925277,14.5124716553288,-23.470879416000614,NB,38.89802659540958
498,P11,M,In the lab doors/windows closed,AirPods,S04,P11_M_C1_AirPods_S04.wav,connected to smartphone,-23.43278644782749,0.745774400939717,14.349931972789117,-24.08205867134445,NB,39.414934679468445
499,P11,M,In the lab doors/windows closed,AirPods,S05,P11_M_C1_AirPods_S05.wav,connected to smartphone,-22.356461329115824,0.705474846532294,8.196643990929704,-23.062019036237363,NB,41.36006152998401
500,P11,M,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S01,P11_M_C2_Laptop_S01.wav,,-14.879256471297875,0.7402141990198055,14.762675736961452,-12.413445358116382,WB,39.238827901864695
501,P11,M,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S02,P11_M_C2_Laptop_S02.wav,,-14.842867019530946,0.6550996067133842,13.461337868480726,-12.6315336524924,WB,40.31303092701854
502,P11,M,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S03,P11_M_C2_Laptop_S03.wav,,-13.823001050402308,0.6970842792488067,15.146666666666668,-11.534096325809717,WB,40.47391244634212
503,P11,M,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S04,P11_M_C2_Laptop_S04.wav,,-14.553923184190843,0.6950715910085036,14.54934240362812,-12.255927246819237,WB,40.576302755835165
504,P11,M,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S05,P11_M_C2_Laptop_S05.wav,,-14.372518058429408,0.6241970987445664,8.917324263038548,-12.020989693530446,WB,43.50370792371493
505,P11,M,In the lab open windows,AirPods,S01,P11_M_C3_AirPods_S01.wav,connected to smartphone,-22.92261359171622,0.7993169611371628,13.328253968253968,-23.3738443653957,NB,38.98444754904008
506,P11,M,In the lab open windows,AirPods,S02,P11_M_C3_AirPods_S02.wav,connected to smartphone,-22.80088011354693,0.7873886067052173,12.097596371882084,-23.31564829173977,NB,40.78469252060143
507,P11,M,In the lab open windows,AirPods,S03,P11_M_C3_AirPods_S03.wav,connected to smartphone,-21.98402001563114,0.735389509949492,13.769433106575963,-22.77424018766476,NB,38.90152341344057
508,P11,M,In the lab open windows,AirPods,S04,P11_M_C3_AirPods_S04.wav,connected to smartphone,-23.4313688991392,0.7962301288094794,12.53877551020408,-24.106109360405014,NB,40.44711644862453
509,P11,M,In the lab open windows,AirPods,S05,P11_M_C3_AirPods_S05.wav,connected to smartphone,-21.60655819210134,0.7428976532807624,7.383945578231293,-22.266282569896564,NB,44.014093924996175
510,P11,M,In the lab open door,AirPods,S01,P11_M_C4_AirPods_S01.wav,connected to smartphone,-25.383534707789487,0.7346388990498606,14.5124716553288,-25.9799297023465,NB,39.46993842866394
511,P11,M,In the lab open door,AirPods,S02,P11_M_C4_AirPods_S02.wav,connected to smartphone,-26.580901241528583,0.7152856123837056,13.188934240362812,-27.240883753220523,NB,40.00175420191602
512,P11,M,In the lab open door,AirPods,S03,P11_M_C4_AirPods_S03.wav,connected to smartphone,-26.53021622541697,0.741039086373406,14.117732426303856,-27.21381134945929,NB,39.25136226114599
513,P11,M,In the lab open door,AirPods,S04,P11_M_C4_AirPods_S04.wav,connected to smartphone,-27.35419113757378,0.7022825210742851,14.767891156462586,-28.070658948612408,NB,39.33883704689131
514,P11,M,In the lab open door,AirPods,S05,P11_M_C4_AirPods_S05.wav,connected to smartphone,-25.383266996677733,0.690457953186893,8.312743764172335,-25.98787502987611,NB,40.985464897094246
515,P11,M,In the lab office,AirPods,S01,P11_M_C5_AirPods_S01.wav,connected to smartphone,-25.430583877757,0.7227979245765949,14.582131519274377,-26.113224137167094,NB,41.14417776280704
516,P11,M,In the lab office,AirPods,S02,P11_M_C5_AirPods_S02.wav,connected to smartphone,-25.167280726480858,0.8413729897093492,12.26013605442177,-25.672437447336872,NB,42.016544118776295
517,P11,M,In the lab office,AirPods,S03,P11_M_C5_AirPods_S03.wav,connected to smartphone,-24.07505201197161,0.8467678694746245,14.187392290249432,-24.482846758801557,NB,37.95991828312604
518,P11,M,In the lab office,AirPods,S04,P11_M_C5_AirPods_S04.wav,connected to smartphone,-24.765870814961797,0.7098074486462587,14.001632653061224,-25.346023096609425,NB,41.735245418709646
519,P11,M,In the lab office,AirPods,S05,P11_M_C5_AirPods_S05.wav,connected to smartphone,-24.479832904553408,0.6495653427423752,8.661043083900227,-24.924625291812124,NB,47.486850667449936
520,P11,M,In front of MAR,Smartphone (iPhone 11 Pro),S01,P11_M_C6_Smartphone_S01.wav,,-18.03706931873178,0.9038219536431948,12.458662131519274,-17.958622189016737,SWB,45.30232220726304
521,P11,M,In front of MAR,Smartphone (iPhone 11 Pro),S02,P11_M_C6_Smartphone_S02.wav,,-17.342496117473427,0.90311155566538,10.816009070294784,-17.652541638196,SWB,49.769929191910606
522,P11,M,In front of MAR,Smartphone (iPhone 11 Pro),S03,P11_M_C6_Smartphone_S03.wav,,-17.532651714382727,0.9686503879766564,12.16,-17.68210492569367,SWB,38.01440959074486
523,P11,M,In front of MAR,Smartphone (iPhone 11 Pro),S04,P11_M_C6_Smartphone_S04.wav,,-18.614624075362,0.9265722909866756,11.797324263038549,-18.64265848040772,SWB,40.619106040839085
524,P11,M,In front of MAR,Smartphone (iPhone 11 Pro),S05,P11_M_C6_Smartphone_S05.wav,,-17.96155098250682,0.8647661382375404,7.658662131519274,-17.845206761166917,FB,47.394098557989714
525,P11,M,Campus,AirPods,S01,P11_M_C7_AirPods_S01.wav,,-24.13513415614888,0.8352938804407002,12.416009070294784,-24.573440453212594,SWB,39.99290069623698
526,P11,M,Campus,AirPods,S02,P11_M_C7_AirPods_S02.wav,,-24.00311257240801,0.8048091595514656,11.093333333333334,-24.22037196508715,SWB,39.79797105488589
527,P11,M,Campus,AirPods,S03,P11_M_C7_AirPods_S03.wav,,-23.680095993329655,0.8109211486480363,12.288004535147392,-24.05620103479152,SWB,40.805761056800606
528,P11,M,Campus,AirPods,S04,P11_M_C7_AirPods_S04.wav,,-24.17870370367418,0.7728437820436078,13.397324263038549,-24.49814182966818,SWB,39.59956934445903
529,P11,M,Campus,AirPods,S05,P11_M_C7_AirPods_S05.wav,,-22.49089556725517,0.668641320168071,7.168004535147392,-22.70245037503968,WB,47.20626334180263
530,P11,M,U-Bhf,AirPods,S01,P11_M_C8_AirPods_S01.wav,,-24.249855978454413,0.8069518953529237,12.501337868480723,-24.52142362467192,SWB,38.7085550163978
531,P11,M,U-Bhf,AirPods,S02,P11_M_C8_AirPods_S02.wav,,-23.140596184834447,0.7719672432172957,11.648004535147392,-22.88444158853837,SWB,39.26994921934436
532,P11,M,U-Bhf,AirPods,S03,P11_M_C8_AirPods_S03.wav,,-23.01681608108975,0.8419308465648447,12.458662131519274,-22.742817190808864,SWB,35.83342704417488
533,P11,M,U-Bhf,AirPods,S04,P11_M_C8_AirPods_S04.wav,,-24.166970063765664,0.7869464288872483,13.183990929705216,-24.35357700257985,SWB,38.30770625087542
534,P11,M,U-Bhf,AirPods,S05,P11_M_C8_AirPods_S05.wav,,-22.029262931088773,0.6343411295535275,7.978662131519274,-21.884377957770567,SWB,42.67714891198455
535,P11,M,Mensa,Smartphone (iPhone 11 Pro),S01,P11_M_C9_Smartphone_S01.wav,,-17.111974408010482,0.8630017445729486,14.293333333333331,-17.149160879072898,SWB,41.06858194849174
536,P11,M,Mensa,Smartphone (iPhone 11 Pro),S02,P11_M_C9_Smartphone_S02.wav,,-16.461083846720722,0.8400985984132042,12.522675736961451,-16.492563713791743,SWB,42.609685557894686
537,P11,M,Mensa,Smartphone (iPhone 11 Pro),S03,P11_M_C9_Smartphone_S03.wav,,-16.861131697489842,0.8977448402780847,13.397324263038549,-16.867795963810554,SWB,40.4131036449388
538,P11,M,Mensa,Smartphone (iPhone 11 Pro),S04,P11_M_C9_Smartphone_S04.wav,,-17.115946928657827,0.9282908412443486,13.35467120181406,-16.812566106323,SWB,38.85543095936881
539,P11,M,Mensa,Smartphone (iPhone 11 Pro),S05,P11_M_C9_Smartphone_S05.wav,,-16.794180188027493,0.8353183927558319,7.978662131519274,-16.738667861874656,SWB,47.10993662989171
540,P12,M,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S01,P12_M_C1_Laptop_S01.wav,,-17.677197671074502,0.7867630822785012,15.786666666666669,-15.24758456880916,WB,40.26197935129578
541,P12,M,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S02,P12_M_C1_Laptop_S02.wav,,-17.34764911780415,0.7432823776594649,15.573333333333334,-14.717874689337291,WB,42.26789314571101
542,P12,M,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S03,P12_M_C1_Laptop_S03.wav,,-16.71446937073441,0.8123879428446839,16.36267573696145,-14.078757865854106,WB,40.89132060156465
543,P12,M,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S04,P12_M_C1_Laptop_S04.wav,,-18.44614764733863,0.8100401443037681,15.91467120181406,-16.01984810830385,WB,41.03700896137567
544,P12,M,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S05,P12_M_C1_Laptop_S05.wav,,-15.576340485245789,0.6921462429329298,10.15467120181406,-13.07925669280449,WB,46.15060498788271
545,P12,M,In the lab TV noise,Headset (Sennheiser PXC 550),S01,P12_M_C2_Headset_S01.wav,connected to smartphone,-44.17580413466061,0.7040265548963857,17.663990929705214,-40.89610434401705,FB,47.74216764121502
546,P12,M,In the lab TV noise,Headset (Sennheiser PXC 550),S02,P12_M_C2_Headset_S02.wav,connected to smartphone,-45.66938572314062,0.7493640444491437,19.39199546485261,-42.0568147962117,FB,46.6853436010335
547,P12,M,In the lab TV noise,Headset (Sennheiser PXC 550),S03,P12_M_C2_Headset_S03.wav,connected to smartphone,-45.12329409796188,0.7294362538572262,18.11199546485261,-42.10904421360648,FB,99.0
548,P12,M,In the lab TV noise,Headset (Sennheiser PXC 550),S04,P12_M_C2_Headset_S04.wav,connected to smartphone,-46.094277520383066,0.7748391774044476,18.30399092970521,-43.57331540043016,FB,99.0
549,P12,M,In the lab TV noise,Headset (Sennheiser PXC 550),S05,P12_M_C2_Headset_S05.wav,connected to smartphone,-48.5944479901077,0.6790758957990897,13.568004535147391,-45.98977585293983,FB,45.00987173651349
550,P12,M,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S01,P12_M_C3_Laptop_S01.wav,,-15.93961318782487,0.8268002119796075,15.551995464852608,-13.575386873158926,WB,38.641418796968914
551,P12,M,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S02,P12_M_C3_Laptop_S02.wav,,-15.64962153239713,0.7915639911070997,14.72,-13.027511516174496,WB,39.48173104874917
552,P12,M,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S03,P12_M_C3_Laptop_S03.wav,,-14.490261197118778,0.8043967245547999,16.383990929705217,-11.982325530063006,WB,38.49007283523536
553,P12,M,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S04,P12_M_C3_Laptop_S04.wav,,-15.377273805298026,0.7802215502086203,16.298662131519276,-12.948756864621307,WB,38.81029315416709
554,P12,M,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S05,P12_M_C3_Laptop_S05.wav,,-13.596552389236244,0.672989812612612,10.15467120181406,-11.400183846438663,WB,43.828605226359656
555,P12,M,In the lab open door,Headset (Sennheiser PXC 550),S01,P12_M_C4_Headset_S01.wav,connected to smartphone,-44.089430673145614,0.702369368298222,17.6,-43.51340627986076,FB,41.7071290995446
